time_use_category,weekly_hours,hourly_value,dollar_value_of_a_day,secondary_child_care,with_family,at_home,alone,participation_rate,weekly_hrs_ci_lower,weekly_hrs_ci_upper
Inside Housework,1.71,18.31,4.48,0.02,0.16,1.62,1.40,19.3,0.79,2.64
Food Cooking & Clean-up,1.44,18.40,3.78,0.03,0.23,1.34,1.03,36.4,1.20,1.67
"Pets, Home & Vehicles",3.62,20.06,10.38,0.01,0.33,2.69,2.33,24.9,2.51,4.73
Household Management,0.51,24.72,1.79,0.00,0.07,0.35,0.33,13.5,0.29,0.73
Shopping,1.77,18.13,4.59,0.00,0.43,0.10,0.83,37.9,1.43,2.11
Obtaining Services,0.05,21.87,0.15,0.00,0.01,0.02,0.02,1.4,0.01,0.09
Travel for Household Activity,1.82,24.75,6.44,0.01,0.33,0.02,1.07,41.8,1.53,2.11
Household Production,10.92,20.26,31.62,0.07,1.56,6.15,7.01,72.6,8.86,12.99
Household Children,0.00,18.05,0.00,,0.00,0.00,0.00,0.0,,
Household Adults,0.10,17.91,0.25,0.00,0.08,0.05,0.01,2.8,0.03,0.16
Non-Household Members,1.63,18.09,4.21,0.01,1.12,0.46,0.07,18.1,1.03,2.23
Travel for Household Members,0.04,24.75,0.16,0.01,0.04,0.00,0.00,1.1,0.01,0.08
Travel for Non-Household Members,0.63,24.75,2.23,0.00,0.13,0.00,0.36,15.8,0.37,0.89
Caring and Helping,2.40,19.95,6.85,0.02,1.36,0.52,0.44,20.7,1.64,3.16
Eating & Drinking,5.85,18.25,15.25,0.04,1.51,3.63,2.67,92.7,5.36,6.34
Personal Health Care,0.29,17.95,0.74,0.00,0.02,0.14,0.20,4.8,0.14,0.44
Grooming,3.60,18.17,9.36,0.01,,,,74.0,3.22,3.99
Sleeping,65.85,18.58,174.78,,,,,99.9,64.08,67.62
"Private, Personal, or N/A",5.70,20.56,16.75,0.11,0.41,2.85,3.22,32.8,4.00,7.41
Personal Time,81.30,18.67,216.88,0.16,1.94,6.61,6.10,100.0,78.74,83.85
Socializing,6.39,20.35,18.59,0.02,1.98,2.15,1.01,37.3,4.98,7.80
Passive Leisure,40.02,17.40,99.47,0.19,5.58,36.01,28.47,92.2,36.60,43.44
Active Leisure,4.73,17.40,11.74,0.15,1.10,0.92,1.78,25.3,3.51,5.94
Attendance Leisure,0.72,17.40,1.79,0.01,0.12,0.13,0.24,4.0,0.33,1.11
Religious Activities,0.69,23.41,2.30,0.00,0.20,0.03,0.07,3.8,0.11,1.27
Volunteering,0.42,23.41,1.39,0.00,0.09,0.03,0.10,2.1,0.11,0.73
Travel Related to Leisure,3.08,24.75,10.89,0.03,0.50,0.07,1.60,49.2,2.66,3.49
Leisure,56.05,18.26,146.18,0.39,9.58,39.34,33.27,97.7,52.44,59.65
Working at Job,12.28,16.15,28.31,0.00,0.09,0.81,2.11,24.4,9.82,14.73
Educational Activities,3.47,23.41,11.60,0.00,0.19,1.66,1.85,10.3,2.37,4.56
Commuting to Work or School,1.58,24.75,5.60,0.00,0.05,0.01,1.30,29.7,1.10,2.07
Work and Education,17.33,18.39,45.51,0.00,0.33,2.48,5.26,38.2,14.37,20.29
Total,168.00,18.63,447.04,0.64,14.77,55.10,52.09,,,
