time_use_category,weekly_hours,hourly_value,dollar_value_of_a_day,secondary_child_care,with_family,at_home,alone,participation_rate,weekly_hrs_ci_lower,weekly_hrs_ci_upper
Inside Housework,4.71,18.31,12.33,0.00,1.08,4.64,3.60,40.7,3.87,5.55
Food Cooking & Clean-up,4.28,18.40,11.24,0.00,1.55,4.12,2.63,61.4,3.66,4.90
"Pets, Home & Vehicles",2.51,20.06,7.19,0.00,1.04,1.90,1.39,33.5,1.96,3.06
Household Management,1.35,24.72,4.77,0.00,0.54,0.93,0.80,25.2,0.85,1.85
Shopping,3.20,18.13,8.29,0.00,1.90,0.08,1.18,46.2,2.60,3.80
Obtaining Services,0.27,21.87,0.84,0.00,0.09,0.12,0.13,4.3,0.09,0.44
Travel for Household Activity,2.25,24.75,7.97,0.00,1.11,0.01,1.08,49.9,1.82,2.69
Household Production,18.57,19.84,52.63,0.00,7.31,11.81,10.79,86.6,16.91,20.23
Household Children,0.00,18.05,0.00,,0.00,0.00,0.00,0.0,,
Household Adults,0.25,17.91,0.64,0.00,0.24,0.18,0.01,10.8,0.09,0.41
Non-Household Members,1.27,18.09,3.29,0.00,0.78,0.38,0.10,14.2,0.65,1.89
Travel for Household Members,0.38,24.75,1.33,0.00,0.23,0.00,0.15,7.1,0.17,0.58
Travel for Non-Household Members,0.39,24.75,1.36,0.00,0.21,0.00,0.13,10.4,0.23,0.54
Caring and Helping,2.29,20.29,6.62,0.00,1.45,0.57,0.39,23.1,1.60,2.97
Eating & Drinking,7.43,18.25,19.36,0.00,4.93,4.48,1.72,95.6,6.88,7.97
Personal Health Care,0.77,17.95,1.97,0.00,0.14,0.25,0.37,11.4,0.46,1.08
Grooming,5.69,18.17,14.76,0.00,,,,83.2,5.20,6.17
Sleeping,62.86,18.58,166.85,,,,,100.0,61.31,64.41
"Private, Personal, or N/A",1.74,20.56,5.12,0.00,0.48,0.61,0.74,26.1,1.25,2.23
Personal Time,78.48,18.56,208.06,0.00,5.56,5.34,2.82,100.0,76.72,80.25
Socializing,5.21,20.35,15.15,0.00,3.85,2.41,0.62,42.7,4.26,6.16
Passive Leisure,24.33,17.40,60.48,0.01,15.11,23.03,8.53,90.5,21.82,26.85
Active Leisure,1.96,17.40,4.87,0.00,0.99,0.74,0.80,16.8,1.28,2.64
Attendance Leisure,1.04,17.40,2.59,0.00,0.74,0.04,0.06,6.2,0.50,1.59
Religious Activities,0.55,23.41,1.83,0.00,0.41,0.15,0.12,6.6,0.32,0.77
Volunteering,0.84,23.41,2.80,0.00,0.33,0.21,0.25,5.4,0.39,1.29
Travel Related to Leisure,2.41,24.75,8.52,0.00,1.61,0.08,0.71,45.2,1.79,3.03
Leisure,36.34,18.54,96.23,0.01,23.03,26.66,11.10,97.6,33.22,39.45
Working at Job,25.63,17.01,62.29,0.00,0.69,2.56,3.09,58.7,21.98,29.28
Educational Activities,3.89,23.41,13.02,0.00,0.44,1.81,1.87,13.2,2.31,5.47
Commuting to Work or School,2.80,24.75,9.88,0.00,0.19,0.03,2.50,55.6,2.29,3.30
Work and Education,32.32,18.45,85.19,0.00,1.32,4.39,7.47,66.8,28.60,36.04
Total,168.00,18.70,448.73,0.02,38.67,48.77,32.57,,,
