time_use_category,weekly_hours,hourly_value,dollar_value_of_a_day,secondary_child_care,with_family,at_home,alone,participation_rate,weekly_hrs_ci_lower,weekly_hrs_ci_upper
Inside Housework,1.84,18.31,4.82,0.00,0.82,1.75,1.01,22.2,1.70,1.98
Food Cooking & Clean-up,2.92,18.40,7.68,0.01,1.57,2.86,1.34,46.0,2.77,3.08
"Pets, Home & Vehicles",9.51,20.06,27.25,0.00,1.90,8.75,7.44,50.5,9.10,9.92
Household Management,1.95,24.72,6.89,0.00,0.68,1.65,1.23,29.9,1.71,2.19
Shopping,2.71,18.13,7.01,0.00,1.62,0.11,1.01,39.3,2.58,2.83
Obtaining Services,0.37,21.87,1.14,0.00,0.11,0.23,0.11,5.0,0.30,0.44
Travel for Household Activity,2.39,24.75,8.46,0.00,1.29,0.02,1.04,44.9,2.25,2.53
Household Production,21.69,20.41,63.25,0.02,7.98,15.37,13.18,85.6,21.12,22.26
Household Children,0.02,18.05,0.06,,0.02,0.02,0.00,0.2,0.01,0.04
Household Adults,0.57,17.91,1.45,0.00,0.49,0.30,0.07,7.9,0.44,0.69
Non-Household Members,1.58,18.09,4.09,0.00,1.24,0.66,0.16,12.1,1.39,1.78
Travel for Household Members,0.18,24.75,0.65,0.00,0.14,0.00,0.04,4.1,0.15,0.21
Travel for Non-Household Members,0.42,24.75,1.50,0.00,0.25,0.00,0.14,8.8,0.38,0.47
Caring and Helping,2.78,19.51,7.74,0.00,2.14,0.98,0.42,19.1,2.56,3.00
Eating & Drinking,10.15,18.25,26.45,0.01,7.90,7.94,1.85,98.0,9.91,10.39
Personal Health Care,1.52,17.95,3.90,0.00,0.65,0.83,0.71,17.6,1.31,1.73
Grooming,3.34,18.17,8.66,0.00,,,,65.1,3.25,3.42
Sleeping,62.77,18.58,166.61,,,,,100.0,62.44,63.10
"Private, Personal, or N/A",2.47,20.56,7.27,0.00,0.71,0.84,0.77,27.1,2.29,2.66
Personal Time,80.25,18.57,212.89,0.01,9.26,9.61,3.32,100.0,79.65,80.85
Socializing,4.98,20.35,14.48,0.01,4.03,2.48,0.21,38.3,4.56,5.40
Passive Leisure,46.95,17.40,116.70,0.03,26.86,45.76,19.78,98.1,45.58,48.33
Active Leisure,3.24,17.40,8.06,0.00,0.92,0.71,1.47,25.6,3.02,3.46
Attendance Leisure,0.70,17.40,1.74,0.00,0.56,0.04,0.06,3.8,0.56,0.84
Religious Activities,1.18,23.41,3.96,0.00,0.80,0.33,0.26,10.4,1.09,1.28
Volunteering,1.67,23.41,5.59,0.00,0.42,0.61,0.71,8.7,1.43,1.91
Travel Related to Leisure,3.10,24.75,10.95,0.00,2.00,0.05,0.96,48.7,2.78,3.42
Leisure,61.83,18.28,161.48,0.04,35.59,49.98,23.45,99.6,61.13,62.53
Working at Job,1.30,24.00,4.46,0.00,0.09,0.39,0.41,3.7,1.03,1.57
Educational Activities,0.04,23.41,0.13,0.00,0.00,0.04,0.04,0.2,,0.07
Commuting to Work or School,0.12,24.75,0.41,0.00,0.02,0.00,0.09,2.6,0.09,0.15
Work and Education,1.45,24.05,4.99,0.00,0.10,0.43,0.54,4.5,1.16,1.74
Total,168.00,18.76,450.35,0.07,55.07,76.37,40.91,,,
